Virtual User Script started at: 26.09.2020 21:10:30	[MsgId: MMSG-15967]
Action.c(199): web_remove_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(199): Previous automatically added web header for "Upgrade-Insecure-Requests" removed  	[MsgId: MMSG-26587]
Action.c(199): web_remove/revert_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(201): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(201): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(204): Think time - Waiting 1,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(204): lr_think_time: 1,00 seconds (recorded think time was 27,00 seconds).	[MsgId: MMSG-15947]
Action.c(92): web_url("Search Flights Button") started  	[MsgId: MMSG-26355]
Action.c(92): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=flights" in "http://localhost:1080/cgi-bin/welcome.pl?page=search"  	[MsgId: MMSG-26574]
Action.c(92): Detected non-resource "http://localhost:1080/cgi-bin/reservations.pl?page=welcome" in "http://localhost:1080/cgi-bin/welcome.pl?page=search"  	[MsgId: MMSG-26574]
Action.c(92): Found resource "http://localhost:1080/WebTours/images/in_flights.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=flights"  	[MsgId: MMSG-26659]
Action.c(92): Resource "http://localhost:1080/WebTours/images/itinerary.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(92): Found resource "http://localhost:1080/WebTours/images/home.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=flights"  	[MsgId: MMSG-26659]
Action.c(92): Resource "http://localhost:1080/WebTours/images/signoff.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(92): Found resource "http://localhost:1080/WebTours/images/button_next.gif" in HTML "http://localhost:1080/cgi-bin/reservations.pl?page=welcome"  	[MsgId: MMSG-26659]
Action.c(92): web_url("Search Flights Button") was successful, 8516 body bytes, 1616 header bytes, 43 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(102): web_add_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(102): web_add_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(105): Think time - Waiting 1,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(105): lr_think_time: 1,00 seconds (recorded think time was 22,00 seconds).	[MsgId: MMSG-15947]
Action.c(206): Notify: Transaction "insert_payment_info" started.	[MsgId: MMSG-16999]
Action.c(209): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(209): Notify: Parameter Substitution: parameter "departDate" =  "02/23/2021"	[MsgId: MMSG-13992]
Action.c(209): Notify: Parameter Substitution: parameter "flight_time" =  "1p"	[MsgId: MMSG-13992]
Action.c(209): Notify: Parameter Substitution: parameter "flight_id" =  "451"	[MsgId: MMSG-13992]
Action.c(209): Notify: Parameter Substitution: parameter "departure" =  "Paris"	[MsgId: MMSG-13992]
Action.c(209): Notify: Next row for parameter arrival = 3 [table  = arrival].	[MsgId: MMSG-13876]
Action.c(209): Notify: Parameter Substitution: parameter "arrival" =  "Portland"	[MsgId: MMSG-13992]
Action.c(209): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(218): web_submit_data("reservations.pl_3") started  	[MsgId: MMSG-26355]
Action.c(218): Notify: Next row for parameter firstName = 9 [table  = firstName].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "firstName" =  "Caroline"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter lastName = 9 [table  = lastName].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "lastName" =  "Viessman"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter address1 = 9 [table  = address1].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "address1" =  "Nichten Scht., 78"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter address2 = 9 [table  = address2].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "address2" =  "Grabsburg"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter pass1 = 9 [table  = pass1].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "pass1" =  "Caroline Viessma"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter creditCard = 9 [table  = creditCard].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "creditCard" =  "2023620562784002"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter expDate = 9 [table  = expDate].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "expDate" =  "01/22"	[MsgId: MMSG-13992]
Action.c(218): Notify: Parameter Substitution: parameter "numPassengers" =  "1"	[MsgId: MMSG-13992]
Action.c(218): Notify: Parameter Substitution: parameter "seatType" =  "Coach"	[MsgId: MMSG-13992]
Action.c(218): Notify: Parameter Substitution: parameter "seatPref" =  "Aisle"	[MsgId: MMSG-13992]
Action.c(218): Notify: Parameter Substitution: parameter "outboundFlight_id" =  "451;553;02/23/2021"	[MsgId: MMSG-13992]
Action.c(218): Found resource "http://localhost:1080/WebTours/images/bookanother.gif" in HTML "http://localhost:1080/cgi-bin/reservations.pl"  	[MsgId: MMSG-26659]
Action.c(218): Registered web_reg_find successful for "Text=02/23/2021 :  1pm : Flight 451 leaves Paris  for Portland." (count=1)  	[MsgId: MMSG-26364]
Action.c(218): web_submit_data("reservations.pl_3") was successful, 3293 body bytes, 653 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(247): Notify: Transaction "insert_payment_info" ended with a "Pass" status (Duration: 0,1710 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(249): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(249): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(252): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(252): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(255): Think time - Waiting 1,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(255): lr_think_time: 1,00 seconds (recorded think time was 10,00 seconds).	[MsgId: MMSG-15947]
Action.c(107): Notify: Transaction "insert_info_for_ticket_search" started.	[MsgId: MMSG-16999]
Action.c(110): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(110): Notify: Parameter Substitution: parameter "departure" =  "Portland"	[MsgId: MMSG-13992]
Action.c(110): Notify: Next row for parameter arrival = 1 [table  = arrival].	[MsgId: MMSG-13876]
Action.c(110): Notify: Parameter Substitution: parameter "arrival" =  "Frankfurt"	[MsgId: MMSG-13992]
Action.c(110): Notify: Parameter Substitution: parameter "departDate" =  "02/23/2021"	[MsgId: MMSG-13992]
Action.c(110): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(114): web_reg_save_param_attrib started  	[MsgId: MMSG-26355]
Action.c(114): Notify: Parameter Substitution: parameter "randIndex" =  "4"	[MsgId: MMSG-13992]
Action.c(114): Registering web_reg_save_param_attrib was successful  	[MsgId: MMSG-26390]
Action.c(125): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(125): Notify: Parameter Substitution: parameter "randIndex" =  "4"	[MsgId: MMSG-13992]
Action.c(125): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(131): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(131): Notify: Parameter Substitution: parameter "randIndex" =  "4"	[MsgId: MMSG-13992]
Action.c(131): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(137): web_submit_data("reservations.pl") started  	[MsgId: MMSG-26355]
Action.c(137): Notify: Parameter Substitution: parameter "departure" =  "Portland"	[MsgId: MMSG-13992]
Action.c(137): Notify: Parameter Substitution: parameter "departDate" =  "02/23/2021"	[MsgId: MMSG-13992]
Action.c(137): Notify: Next row for parameter arrival = 1 [table  = arrival].	[MsgId: MMSG-13876]
Action.c(137): Notify: Parameter Substitution: parameter "arrival" =  "Frankfurt"	[MsgId: MMSG-13992]
Action.c(137): Notify: Parameter Substitution: parameter "returnDate" =  "06/03/2021"	[MsgId: MMSG-13992]
Action.c(137): Notify: Parameter Substitution: parameter "numPassengers" =  "1"	[MsgId: MMSG-13992]
Action.c(137): Notify: Parameter Substitution: parameter "seatPref" =  "Window"	[MsgId: MMSG-13992]
Action.c(137): Notify: Parameter Substitution: parameter "seatType" =  "Coach"	[MsgId: MMSG-13992]
Action.c(137): Notify: Saving Parameter "flight_id = 513".	[MsgId: MMSG-13798]
Action.c(137): Notify: Saving Parameter "flight_time = 11p".	[MsgId: MMSG-13798]
Action.c(137): Resource "http://localhost:1080/WebTours/images/button_next.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(137): Notify: Saving Parameter "outboundFlight_id = 513;261;02/23/2021".	[MsgId: MMSG-13798]
Action.c(137): Registered web_reg_find successful for "Text=Flight departing from <B>Portland</B> to <B>Frankfurt</B> on <B>02/23/2021</B>" (count=1)  	[MsgId: MMSG-26364]
Action.c(137): web_submit_data("reservations.pl") was successful, 2448 body bytes, 255 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(161): Notify: Transaction "insert_info_for_ticket_search" ended with a "Pass" status (Duration: 0,1585 Wasted Time: 0,0016).	[MsgId: MMSG-16871]
Action.c(163): Think time - Waiting 1,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(163): lr_think_time: 1,00 seconds (recorded think time was 28,00 seconds).	[MsgId: MMSG-15947]
Action.c(257): Notify: Transaction "view_itinerary" started.	[MsgId: MMSG-16999]
Action.c(260): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(260): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(265): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(265): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(271): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(271): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(277): web_url("Itinerary Button") started  	[MsgId: MMSG-26355]
Action.c(277): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" in "http://localhost:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(277): Detected non-resource "http://localhost:1080/cgi-bin/itinerary.pl" in "http://localhost:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(277): Resource "http://localhost:1080/WebTours/images/flights.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(277): Found resource "http://localhost:1080/WebTours/images/in_itinerary.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26659]
Action.c(277): Resource "http://localhost:1080/WebTours/images/home.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(277): Resource "http://localhost:1080/WebTours/images/signoff.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(277): Notify: Saving Parameter "flightsNum_1 = 1".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_1 = 334-0-".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_2 = 2".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_2 = 0-1-".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_3 = 3".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_3 = 0-2-".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_4 = 4".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_4 = 0-3-".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_5 = 5".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_5 = 0-0-00".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_6 = 6".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_6 = 0-4-N".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_7 = 7".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_7 = 13-5-".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_8 = 8".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_8 = 0-62-1C".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_9 = 9".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_9 = 2-6-C".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_10 = 10".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_10 = 0-8.33240622706279e+021-79".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_11 = 11".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_11 = 0-8.80854762016702e+021-00".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_12 = 12".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_12 = 0-9-00".	[MsgId: MMSG-13798]
Action.c(277): Found resource "http://localhost:1080/WebTours/images/cancelreservation.gif" in HTML "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
Action.c(277): Found resource "http://localhost:1080/WebTours/images/cancelallreservations.gif" in HTML "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
Action.c(277): Registered web_reg_find successful for "Text=Flight Transaction Summary" (count=1)  	[MsgId: MMSG-26364]
Action.c(277): Notify: Saving Parameter "flightID_count = 12".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_count = 12".	[MsgId: MMSG-13798]
Action.c(277): web_url("Itinerary Button") was successful, 19891 body bytes, 1616 header bytes, 59 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(287): Notify: Transaction "view_itinerary" ended with a "Pass" status (Duration: 0,3250 Wasted Time: 0,0030).	[MsgId: MMSG-16871]
Action.c(289): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(289): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(292): Think time - Waiting 1,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(292): lr_think_time: 1,00 seconds (recorded think time was 5,00 seconds).	[MsgId: MMSG-15947]
Action.c(165): Notify: Transaction "choose_the_flight" started.	[MsgId: MMSG-16999]
Action.c(168): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(168): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(175): web_submit_data("reservations.pl_2") started  	[MsgId: MMSG-26355]
Action.c(175): Notify: Parameter Substitution: parameter "outboundFlight_id" =  "513;261;02/23/2021"	[MsgId: MMSG-13992]
Action.c(175): Notify: Parameter Substitution: parameter "numPassengers" =  "1"	[MsgId: MMSG-13992]
Action.c(175): Notify: Parameter Substitution: parameter "seatType" =  "Coach"	[MsgId: MMSG-13992]
Action.c(175): Notify: Parameter Substitution: parameter "seatPref" =  "Window"	[MsgId: MMSG-13992]
Action.c(175): Resource "http://localhost:1080/WebTours/images/button_next.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(175): Registered web_reg_find successful for "Text=Flight Reservation" (count=1)  	[MsgId: MMSG-26364]
Action.c(175): web_submit_data("reservations.pl_2") was successful, 2676 body bytes, 255 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(193): Notify: Transaction "choose_the_flight" ended with a "Pass" status (Duration: 0,1710 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(195): web_remove_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(195): Previous automatically added web header for "Origin" removed  	[MsgId: MMSG-26587]
Action.c(195): web_remove/revert_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(197): web_remove_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(197): Previous automatically added web header for "Sec-Fetch-User" removed  	[MsgId: MMSG-26587]
Action.c(197): web_remove/revert_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(199): web_remove_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(199): Previous automatically added web header for "Upgrade-Insecure-Requests" removed  	[MsgId: MMSG-26587]
Action.c(199): web_remove/revert_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(201): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(201): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(204): Think time - Waiting 1,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(204): lr_think_time: 1,00 seconds (recorded think time was 27,00 seconds).	[MsgId: MMSG-15947]
Action.c(294): Notify: Transaction "cancel_flight" started.	[MsgId: MMSG-16999]
Action.c(296): Notify: Parameter Substitution: parameter "flightsNum_count" =  "12"	[MsgId: MMSG-13992]
Action.c(296): Notify: Parameter Substitution: parameter "flightsNum_10" =  "10"	[MsgId: MMSG-13992]
Action.c(296): Notify: Saving Parameter "randomFlightNum = 10".	[MsgId: MMSG-13798]
Action.c(299): Notify: Parameter Substitution: parameter "randomFlightNum" =  "10"	[MsgId: MMSG-13992]
Action.c(299): Notify: Saving Parameter "randFlightNumInt = 10".	[MsgId: MMSG-13798]
Action.c(302): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(302): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(306): web_submit_form("itinerary.pl") started  	[MsgId: MMSG-26355]
Action.c(306): Notify: Parameter Substitution: parameter "randomFlightNum" =  "10"	[MsgId: MMSG-13992]
Action.c(306): Submitting form to "http://localhost:1080/cgi-bin/itinerary.pl", Target Frame=""  	[MsgId: MMSG-27978]
Action.c(206): Notify: Transaction "insert_payment_info" started.	[MsgId: MMSG-16999]
Action.c(209): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(209): Notify: Parameter Substitution: parameter "departDate" =  "02/23/2021"	[MsgId: MMSG-13992]
Action.c(209): Notify: Parameter Substitution: parameter "flight_time" =  "11p"	[MsgId: MMSG-13992]
Action.c(209): Notify: Parameter Substitution: parameter "flight_id" =  "513"	[MsgId: MMSG-13992]
Action.c(209): Notify: Parameter Substitution: parameter "departure" =  "Portland"	[MsgId: MMSG-13992]
Action.c(209): Notify: Next row for parameter arrival = 1 [table  = arrival].	[MsgId: MMSG-13876]
Action.c(209): Notify: Parameter Substitution: parameter "arrival" =  "Frankfurt"	[MsgId: MMSG-13992]
Action.c(209): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(218): web_submit_data("reservations.pl_3") started  	[MsgId: MMSG-26355]
Action.c(218): Notify: Next row for parameter firstName = 5 [table  = firstName].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "firstName" =  "Jane"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter lastName = 5 [table  = lastName].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "lastName" =  "Jonson"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter address1 = 5 [table  = address1].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "address1" =  "Hoston st., 6"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter address2 = 5 [table  = address2].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "address2" =  "Boston"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter pass1 = 5 [table  = pass1].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "pass1" =  "Jane Jonson"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter creditCard = 5 [table  = creditCard].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "creditCard" =  "3179456245601240"	[MsgId: MMSG-13992]
Action.c(218): Notify: Next row for parameter expDate = 5 [table  = expDate].	[MsgId: MMSG-13876]
Action.c(218): Notify: Parameter Substitution: parameter "expDate" =  "08/23"	[MsgId: MMSG-13992]
Action.c(218): Notify: Parameter Substitution: parameter "numPassengers" =  "1"	[MsgId: MMSG-13992]
Action.c(218): Notify: Parameter Substitution: parameter "seatType" =  "Coach"	[MsgId: MMSG-13992]
Action.c(218): Notify: Parameter Substitution: parameter "seatPref" =  "Window"	[MsgId: MMSG-13992]
Action.c(218): Notify: Parameter Substitution: parameter "outboundFlight_id" =  "513;261;02/23/2021"	[MsgId: MMSG-13992]
Action.c(306): Resource "http://localhost:1080/WebTours/images/cancelreservation.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(306): Resource "http://localhost:1080/WebTours/images/cancelallreservations.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(306): Downloading resource "http://localhost:1080/cgi-bin/itinerary.pl" (specified by argument number 13)  	[MsgId: MMSG-26577]
Action.c(218): Found resource "http://localhost:1080/WebTours/images/bookanother.gif" in HTML "http://localhost:1080/cgi-bin/reservations.pl"  	[MsgId: MMSG-26659]
Action.c(218): Registered web_reg_find successful for "Text=02/23/2021 :  11pm : Flight 513 leaves Portland  for Frankfurt." (count=1)  	[MsgId: MMSG-26364]
Action.c(218): web_submit_data("reservations.pl_3") was successful, 3296 body bytes, 653 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(247): Notify: Transaction "insert_payment_info" ended with a "Pass" status (Duration: 0,2459 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(249): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(249): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(252): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(252): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(255): Think time - Waiting 1,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(255): lr_think_time: 1,00 seconds (recorded think time was 10,00 seconds).	[MsgId: MMSG-15947]
Action.c(306): Registered web_reg_find successful for "Text= Flight flightID_randFlightNumInt leaves "  	[MsgId: MMSG-26362]
Action.c(306): web_submit_form("itinerary.pl") was successful, 23656 body bytes, 510 header bytes, 54 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(316): Notify: Transaction "cancel_flight" ended with a "Pass" status (Duration: 0,4201 Wasted Time: 0,0002).	[MsgId: MMSG-16871]
Action.c(318): web_remove_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(318): Previous automatically added web header for "Sec-Fetch-User" removed  	[MsgId: MMSG-26587]
Action.c(318): web_remove/revert_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(320): web_add_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(320): web_add_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(323): Think time - Waiting 1,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(323): lr_think_time: 1,00 seconds (recorded think time was 22,00 seconds).	[MsgId: MMSG-15947]
Action.c(325): Notify: Transaction "logout" started.	[MsgId: MMSG-16999]
Action.c(328): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(328): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(331): web_url("welcome.pl") started  	[MsgId: MMSG-26355]
Action.c(257): Notify: Transaction "view_itinerary" started.	[MsgId: MMSG-16999]
Action.c(260): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(260): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(265): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(265): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(271): web_reg_save_param started  	[MsgId: MMSG-26355]
Action.c(271): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
Action.c(277): web_url("Itinerary Button") started  	[MsgId: MMSG-26355]
Action.c(331): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?in=home" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
Action.c(331): Detected non-resource "http://localhost:1080/WebTours/home.html" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
Action.c(331): Retrieving data from cache for "http://localhost:1080/WebTours/home.html"  	[MsgId: MMSG-26558]
Action.c(331): Resource "http://localhost:1080/WebTours/images/mer_login.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(331): Registered web_reg_find successful for "Text=A Session ID has been created and loaded into a cookie called MSO." (count=1)  	[MsgId: MMSG-26364]
Action.c(331): web_url("welcome.pl") was successful, 2168 body bytes, 582 header bytes, 24 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(341): Notify: Transaction "logout" ended with a "Pass" status (Duration: 0,5916 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(343): Notify: Transaction "01_Cancel_flight" ended with a "Pass" status (Duration: 10,2802 Think Time: 7,3225 Wasted Time: 0,0052).	[MsgId: MMSG-16870]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 1.	[MsgId: MMSG-15965]
Waiting 60,7190 seconds for iteration pacing.	[MsgId: MMSG-15996]
Action.c(277): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" in "http://localhost:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(277): Detected non-resource "http://localhost:1080/cgi-bin/itinerary.pl" in "http://localhost:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(277): Resource "http://localhost:1080/WebTours/images/flights.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(277): Found resource "http://localhost:1080/WebTours/images/in_itinerary.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26659]
Action.c(277): Resource "http://localhost:1080/WebTours/images/home.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(277): Resource "http://localhost:1080/WebTours/images/signoff.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(277): Notify: Saving Parameter "flightsNum_1 = 1".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_1 = 0-0-8".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_2 = 2".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_2 = 0-1-00".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_3 = 3".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_3 = 0-0-30".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_4 = 4".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_4 = 0-3-,".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightsNum_5 = 5".	[MsgId: MMSG-13798]
Action.c(277): Notify: Saving Parameter "flightID_5 = 117757638725971-3-".	[MsgId: MMSG-13798]
